NUMBER OF OBSERVATIONS								
19571								
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS		
25	01	1996	0.027	0.345205101	-9999	0	-9999	
26	01	1996	2.445	0.345205101	-9999	0	-9999	
27	01	1996	1.683	0.345205101	-9999	0	-9999	
28	01	1996	0.394	0.345205101	-9999	0	-9999	
29	01	1996	0.001	0.345205101	5.79	0	-9999	
30	01	1996	0	0.345205101	-9999	0	-9999	
31	01	1996	0	0.345205101	-9999	0	-9999	
01	02	1996	0	0.634519853	5.79	0	-9999	
02	02	1996	0.024	0.634519853	5.65	0	-9999	
03	02	1996	0.214	0.634519853	-9999	0	-9999	
04	02	1996	0.045	0.634519853	-9999	0	-9999	
05	02	1996	0.002	0.634519853	5.44	0	-9999	
06	02	1996	0.001	0.634519853	-9999	0	-9999	
07	02	1996	0.003	0.634519853	-9999	0	-9999	
08	02	1996	2.346	0.634519853	-9999	0	-9999	
09	02	1996	4.47	0.634519853	-9999	0	-9999	
10	02	1996	2.287	0.634519853	-9999	0	-9999	
11	02	1996	12.42	0.634519853	-9999	0	-9999	
12	02	1996	4.526	0.634519853	-9999	0	-9999	
13	02	1996	0.614	0.634519853	5.37	0	-9999	
14	02	1996	0.114	0.634519853	-9999	0	-9999	
15	02	1996	0.655	0.634519853	-9999	0	-9999	
16	02	1996	0.016	0.634519853	-9999	0	-9999	
17	02	1996	2.735	0.634519853	-9999	0	-9999	
18	02	1996	1.536	0.634519853	-9999	0	-9999	
19	02	1996	2.099	0.634519853	6.03	0	-9999	
20	02	1996	0.075	0.634519853	-9999	0	-9999	
21	02	1996	3.065	0.634519853	-9999	0	-9999	
22	02	1996	0.444	0.634519853	-9999	0	-9999	
23	02	1996	4.102	0.634519853	-9999	0	-9999	
24	02	1996	3.491	0.634519853	-9999	0	-9999	
25	02	1996	3.874	0.634519853	-9999	0	-9999	
26	02	1996	0.049	0.634519853	-9999	0	-9999	
27	02	1996	0.004	0.634519853	-9999	0	-9999	
28	02	1996	0.001	0.634519853	-9999	0	-9999	
29	02	1996	0	0.634519853	-9999	0	-9999	
01	03	1996	0.857	0.848218249	6.87	0	-9999	
02	03	1996	3.442	0.848218249	-9999	0	-9999	
03	03	1996	1.387	0.848218249	-9999	0	-9999	
04	03	1996	0.047	0.848218249	-9999	0	-9999	
05	03	1996	0.025	0.848218249	-9999	0	-9999	
06	03	1996	0.018	0.848218249	-9999	0	-9999	
07	03	1996	0.01	0.848218249	7.49	0	-9999	
08	03	1996	1.424	0.848218249	-9999	0	-9999	
09	03	1996	0.082	0.848218249	-9999	0	-9999	
10	03	1996	0.005	0.848218249	-9999	0	-9999	
11	03	1996	0.856	0.848218249	-9999	0	-9999	
12	03	1996	0.001	0.848218249	-9999	0	-9999	
13	03	1996	0	0.848218249	-9999	0	-9999	
14	03	1996	0	0.848218249	7.85	0	-9999	
15	03	1996	0.004	0.848218249	-9999	0	-9999	
16	03	1996	0.049	0.848218249	-9999	0	-9999	
17	03	1996	0	0.848218249	-9999	0	-9999	
18	03	1996	0	0.848218249	-9999	0	-9999	
19	03	1996	0	0.848218249	-9999	0	-9999	
20	03	1996	0.067	0.848218249	-9999	0	-9999	
21	03	1996	1.924	0.848218249	7.79	0	-9999	
22	03	1996	2.198	0.848218249	-9999	0	-9999	
23	03	1996	0.207	0.848218249	7.68	0	-9999	
24	03	1996	0.004	0.848218249	-9999	0	-9999	
25	03	1996	0.005	0.848218249	7.74	0	-9999	
26	03	1996	0.123	0.848218249	-9999	0	-9999	
27	03	1996	0.001	0.848218249	-9999	0	-9999	
28	03	1996	0.259	0.848218249	-9999	0	-9999	
29	03	1996	0.198	0.848218249	-9999	0	-9999	
30	03	1996	0.077	0.848218249	-9999	0	-9999	
31	03	1996	0.356	0.848218249	-9999	0	-9999	
01	04	1996	0	1.919997896	-9999	0	-9999	
02	04	1996	0	1.919997896	-9999	0	-9999	
03	04	1996	0.001	1.919997896	7.13	0	-9999	
04	04	1996	0.001	1.919997896	-9999	0	-9999	
05	04	1996	0	1.919997896	-9999	0	-9999	
06	04	1996	0.163	1.919997896	-9999	0	-9999	
07	04	1996	0.002	1.919997896	-9999	0	-9999	
08	04	1996	0.002	1.919997896	-9999	0	-9999	
09	04	1996	0.001	1.919997896	-9999	0	-9999	
10	04	1996	1.86	1.919997896	-9999	0	-9999	
11	04	1996	1.743	1.919997896	6.92	0	-9999	
12	04	1996	0.046	1.919997896	-9999	0	-9999	
13	04	1996	0.001	1.919997896	-9999	0	-9999	
14	04	1996	0.001	1.919997896	-9999	0	-9999	
15	04	1996	0.008	1.919997896	-9999	0	-9999	
16	04	1996	0.033	1.919997896	-9999	0	-9999	
17	04	1996	0.095	1.919997896	-9999	0	-9999	
18	04	1996	2.485	1.919997896	6.8	0	-9999	
19	04	1996	0.025	1.919997896	-9999	0	-9999	
20	04	1996	0.787	1.919997896	-9999	0	-9999	
21	04	1996	0.004	1.919997896	-9999	0	-9999	
22	04	1996	8.123	1.919997896	6.53	0	-9999	
23	04	1996	0.171	1.919997896	-9999	0	-9999	
24	04	1996	0.742	1.919997896	-9999	0	-9999	
25	04	1996	0.132	1.919997896	-9999	0	-9999	
26	04	1996	0.001	1.919997896	-9999	0	-9999	
27	04	1996	0	1.919997896	-9999	0	-9999	
28	04	1996	5.379	1.919997896	-9999	0	-9999	
29	04	1996	0.161	1.919997896	-9999	0	-9999	
30	04	1996	3.976	1.919997896	6.06	0	-9999	
01	05	1996	1.613	2.939174861	-9999	0	-9999	
02	05	1996	0.035	2.939174861	5.85	0	-9999	
03	05	1996	0.003	2.939174861	-9999	0	-9999	
04	05	1996	0.005	2.939174861	-9999	0	-9999	
05	05	1996	0	2.939174861	-9999	0	-9999	
06	05	1996	0.002	2.939174861	-9999	0	-9999	
07	05	1996	0.005	2.939174861	-9999	0	-9999	
08	05	1996	0.237	2.939174861	-9999	0	-9999	
09	05	1996	0.575	2.939174861	5.29	0	-9999	
10	05	1996	0.811	2.939174861	-9999	0	-9999	
11	05	1996	0.045	2.939174861	-9999	0	-9999	
12	05	1996	0.002	2.939174861	-9999	0	-9999	
13	05	1996	0	2.939174861	-9999	0	-9999	
14	05	1996	0	2.939174861	-9999	0	-9999	
15	05	1996	0.006	2.939174861	-9999	0	-9999	
16	05	1996	0.845	2.939174861	-9999	0	-9999	
17	05	1996	0.018	2.939174861	5.14	0	-9999	
18	05	1996	3.895	2.939174861	-9999	0	-9999	
19	05	1996	0.373	2.939174861	-9999	0	-9999	
20	05	1996	0.057	2.939174861	-9999	0	-9999	
21	05	1996	0.403	2.939174861	-9999	0	-9999	
22	05	1996	2.046	2.939174861	-9999	0	-9999	
23	05	1996	6.857	2.939174861	4.93	0	-9999	
24	05	1996	0.875	2.939174861	-9999	0	-9999	
25	05	1996	0.029	2.939174861	-9999	0	-9999	
26	05	1996	2.184	2.939174861	-9999	0	-9999	
27	05	1996	0.008	2.939174861	-9999	0	-9999	
28	05	1996	1.001	2.939174861	-9999	0	-9999	
29	05	1996	3.892	2.939174861	-9999	0	-9999	
30	05	1996	0.001	2.939174861	4.68	0	-9999	
31	05	1996	0.002	2.939174861	-9999	0	-9999	
01	06	1996	0.081	3.452051011	-9999	0	-9999	
02	06	1996	0.023	3.452051011	-9999	0	-9999	
03	06	1996	0.286	3.452051011	-9999	0	-9999	
04	06	1996	0	3.452051011	-9999	0	-9999	
05	06	1996	0	3.452051011	-9999	0	-9999	
06	06	1996	0	3.452051011	-9999	0	-9999	
07	06	1996	7.997	3.452051011	-9999	0	-9999	
08	06	1996	0	3.452051011	-9999	0	-9999	
09	06	1996	0.081	3.452051011	-9999	0	-9999	
10	06	1996	0.084	3.452051011	-9999	0	-9999	
11	06	1996	6.942	3.452051011	-9999	0	-9999	
12	06	1996	0.224	3.452051011	-9999	0	-9999	
13	06	1996	0	3.452051011	3.91	0	-9999	
14	06	1996	0	3.452051011	-9999	0	-9999	
15	06	1996	0	3.452051011	-9999	0	-9999	
16	06	1996	0	3.452051011	-9999	0	-9999	
17	06	1996	0	3.452051011	-9999	0	-9999	
18	06	1996	0	3.452051011	-9999	0	-9999	
19	06	1996	0	3.452051011	3.68	0	-9999	
20	06	1996	0	3.452051011	-9999	0	-9999	
21	06	1996	0.002	3.452051011	-9999	0	-9999	
22	06	1996	0.001	3.452051011	-9999	0	-9999	
23	06	1996	0	3.452051011	-9999	0	-9999	
24	06	1996	0	3.452051011	-9999	0	-9999	
25	06	1996	0	3.452051011	3.44	0	-9999	
26	06	1996	1.756	3.452051011	-9999	0	-9999	
27	06	1996	0.223	3.452051011	-9999	0	-9999	
28	06	1996	2.981	3.452051011	-9999	0	-9999	
29	06	1996	0.008	3.452051011	-9999	0	-9999	
30	06	1996	0.077	3.452051011	-9999	0	-9999	
01	07	1996	4.659	3.813694451	-9999	0	-9999	
02	07	1996	2.668	3.813694451	-9999	0	-9999	
03	07	1996	5.772	3.813694451	-9999	0	-9999	
04	07	1996	1.482	3.813694451	2.95	0	-9999	
05	07	1996	0.012	3.813694451	-9999	0	-9999	
06	07	1996	0.228	3.813694451	-9999	0	-9999	
07	07	1996	0.305	3.813694451	-9999	0	-9999	
08	07	1996	0.002	3.813694451	2.93	0	-9999	
09	07	1996	0.002	3.813694451	-9999	0	-9999	
10	07	1996	0.233	3.813694451	-9999	0	-9999	
11	07	1996	0.307	3.813694451	-9999	0	-9999	
12	07	1996	0.001	3.813694451	-9999	0	-9999	
13	07	1996	0	3.813694451	-9999	0	-9999	
14	07	1996	0	3.813694451	-9999	0	-9999	
15	07	1996	0	3.813694451	2.57	0	-9999	
16	07	1996	0	3.813694451	-9999	0	-9999	
17	07	1996	0	3.813694451	-9999	0	-9999	
18	07	1996	0	3.813694451	-9999	0	-9999	
19	07	1996	0	3.813694451	-9999	0	-9999	
20	07	1996	0.011	3.813694451	-9999	0	-9999	
21	07	1996	0	3.813694451	-9999	0	-9999	
22	07	1996	0.002	3.813694451	-9999	0	-9999	
23	07	1996	0.517	3.813694451	-9999	0	-9999	
24	07	1996	0.001	3.813694451	-9999	0	-9999	
25	07	1996	0	3.813694451	2.19	0	-9999	
26	07	1996	0.225	3.813694451	-9999	0	-9999	
27	07	1996	0.002	3.813694451	-9999	0	-9999	
28	07	1996	6.033	3.813694451	-9999	0	-9999	
29	07	1996	4.415	3.813694451	2.26	0	-9999	
30	07	1996	0.001	3.813694451	-9999	0	-9999	
31	07	1996	0	3.813694451	-9999	0	-9999	
01	08	1996	0.416	3.064106231	-9999	0	-9999	
02	08	1996	0	3.064106231	-9999	0	-9999	
03	08	1996	0	3.064106231	-9999	0	-9999	
04	08	1996	0	3.064106231	-9999	0	-9999	
05	08	1996	0.002	3.064106231	-9999	0	-9999	
06	08	1996	10.082	3.064106231	-9999	0	-9999	
07	08	1996	1.387	3.064106231	1.87	0	-9999	
08	08	1996	0.956	3.064106231	-9999	0	-9999	
09	08	1996	9.911	3.064106231	-9999	0	-9999	
10	08	1996	3.937	3.064106231	-9999	0	-9999	
11	08	1996	8.674	3.064106231	-9999	0	-9999	
12	08	1996	0.001	3.064106231	2.14	0	-9999	
13	08	1996	0.014	3.064106231	-9999	0	-9999	
14	08	1996	0	3.064106231	-9999	0	-9999	
15	08	1996	0	3.064106231	-9999	0	-9999	
16	08	1996	0	3.064106231	-9999	0	-9999	
17	08	1996	0	3.064106231	-9999	0	-9999	
18	08	1996	0	3.064106231	-9999	0	-9999	
19	08	1996	0	3.064106231	2.29	0	-9999	
20	08	1996	1.591	3.064106231	-9999	0	-9999	
21	08	1996	0	3.064106231	-9999	0	-9999	
22	08	1996	7.425	3.064106231	-9999	0	-9999	
23	08	1996	5.731	3.064106231	-9999	0	-9999	
24	08	1996	5.793	3.064106231	-9999	0	-9999	
25	08	1996	1.439	3.064106231	-9999	0	-9999	
26	08	1996	4.489	3.064106231	-9999	0	-9999	
27	08	1996	3.048	3.064106231	-9999	0	-9999	
28	08	1996	4.452	3.064106231	1.98	0	-9999	
29	08	1996	0.657	3.064106231	-9999	0	-9999	
30	08	1996	2.503	3.064106231	-9999	0	-9999	
31	08	1996	0.001	3.064106231	-9999	0	-9999	
01	09	1996	0.157	2.048216933	-9999	0	-9999	
02	09	1996	0.824	2.048216933	-9999	0	-9999	
03	09	1996	0.021	2.048216933	1.77	0	-9999	
04	09	1996	0	2.048216933	-9999	0	-9999	
05	09	1996	0	2.048216933	-9999	0	-9999	
06	09	1996	0	2.048216933	-9999	0	-9999	
07	09	1996	0	2.048216933	-9999	0	-9999	
08	09	1996	1.361	2.048216933	-9999	0	-9999	
09	09	1996	0.056	2.048216933	2.27	0	-9999	
10	09	1996	0.526	2.048216933	-9999	0	-9999	
11	09	1996	0.39	2.048216933	-9999	0	-9999	
12	09	1996	0.009	2.048216933	-9999	0	-9999	
13	09	1996	0	2.048216933	-9999	0	-9999	
14	09	1996	0	2.048216933	-9999	0	-9999	
15	09	1996	0	2.048216933	-9999	0	-9999	
16	09	1996	0	2.048216933	-9999	0	-9999	
17	09	1996	0	2.048216933	1.72	0	-9999	
18	09	1996	1.342	2.048216933	-9999	0	-9999	
19	09	1996	0.502	2.048216933	-9999	0	-9999	
20	09	1996	0.065	2.048216933	-9999	0	-9999	
21	09	1996	0.313	2.048216933	-9999	0	-9999	
22	09	1996	0.011	2.048216933	-9999	0	-9999	
23	09	1996	0.01	2.048216933	-9999	0	-9999	
24	09	1996	0.128	2.048216933	-9999	0	-9999	
25	09	1996	0.249	2.048216933	-9999	0	-9999	
26	09	1996	0.085	2.048216933	1.95	0	-9999	
27	09	1996	0.007	2.048216933	-9999	0	-9999	
28	09	1996	2.68	2.048216933	-9999	0	-9999	
29	09	1996	0.196	2.048216933	-9999	0	-9999	
30	09	1996	0.001	2.048216933	1.81	0	-9999	
01	10	1996	0.344	1.44328609	-9999	0	-9999	
02	10	1996	0.017	1.44328609	-9999	0	-9999	
03	10	1996	4.331	1.44328609	-9999	0	-9999	
04	10	1996	1.488	1.44328609	-9999	0	-9999	
05	10	1996	0.109	1.44328609	-9999	0	-9999	
06	10	1996	0.001	1.44328609	-9999	0	-9999	
07	10	1996	0.305	1.44328609	1.82	0	-9999	
08	10	1996	6.456	1.44328609	-9999	0	-9999	
09	10	1996	0.005	1.44328609	-9999	0	-9999	
10	10	1996	0	1.44328609	-9999	0	-9999	
11	10	1996	0	1.44328609	-9999	0	-9999	
12	10	1996	0.001	1.44328609	-9999	0	-9999	
13	10	1996	0.001	1.44328609	-9999	0	-9999	
14	10	1996	0.235	1.44328609	1.93	0	-9999	
15	10	1996	0.006	1.44328609	-9999	0	-9999	
16	10	1996	0	1.44328609	-9999	0	-9999	
17	10	1996	8.052	1.44328609	-9999	0	-9999	
18	10	1996	0.144	1.44328609	-9999	0	-9999	
19	10	1996	0.409	1.44328609	-9999	0	-9999	
20	10	1996	9.921	1.44328609	-9999	0	-9999	
21	10	1996	0.008	1.44328609	-9999	0	-9999	
22	10	1996	0.018	1.44328609	1.58	0	-9999	
23	10	1996	0	1.44328609	-9999	0	-9999	
24	10	1996	1.976	1.44328609	-9999	0	-9999	
25	10	1996	0.147	1.44328609	-9999	0	-9999	
26	10	1996	4.175	1.44328609	-9999	0	-9999	
27	10	1996	0.126	1.44328609	-9999	0	-9999	
28	10	1996	8.846	1.44328609	-9999	0	-9999	
29	10	1996	0.092	1.44328609	-9999	0	-9999	
30	10	1996	1.175	1.44328609	-9999	0	-9999	
31	10	1996	0.86	1.44328609	1.92	0	-9999	
01	11	1996	0.296	0.716711543	-9999	0	-9999	
02	11	1996	0.122	0.716711543	-9999	0	-9999	
03	11	1996	4.267	0.716711543	-9999	0	-9999	
04	11	1996	0.313	0.716711543	-9999	0	-9999	
05	11	1996	2.14	0.716711543	2.02	0	-9999	
06	11	1996	0.439	0.716711543	-9999	0	-9999	
07	11	1996	2.57	0.716711543	-9999	0	-9999	
08	11	1996	0.012	0.716711543	-9999	0	-9999	
09	11	1996	0.521	0.716711543	-9999	0	-9999	
10	11	1996	0.098	0.716711543	-9999	0	-9999	
11	11	1996	13.176	0.716711543	-9999	0	-9999	
12	11	1996	0.411	0.716711543	-9999	0	-9999	
13	11	1996	0.09	0.716711543	-9999	0	-9999	
14	11	1996	0.508	0.716711543	2.13	0	-9999	
15	11	1996	0.043	0.716711543	-9999	0	-9999	
16	11	1996	7.493	0.716711543	-9999	0	-9999	
17	11	1996	4.436	0.716711543	-9999	0	-9999	
18	11	1996	0.041	0.716711543	2.06	0	-9999	
19	11	1996	27.622	0.716711543	-9999	0	-9999	
20	11	1996	0.127	0.716711543	-9999	0	-9999	
21	11	1996	0.012	0.716711543	-9999	0	-9999	
22	11	1996	0.2	0.716711543	-9999	0	-9999	
23	11	1996	0.77	0.716711543	-9999	0	-9999	
24	11	1996	13.471	0.716711543	-9999	0	-9999	
25	11	1996	2.465	0.716711543	-9999	0	-9999	
26	11	1996	0.036	0.716711543	2.44	0	-9999	
27	11	1996	0.037	0.716711543	-9999	0	-9999	
28	11	1996	4.658	0.716711543	-9999	0	-9999	
29	11	1996	0.027	0.716711543	-9999	0	-9999	
30	11	1996	0.137	0.716711543	-9999	0	-9999	
01	12	1996	0.728	0.44383513	-9999	0	-9999	
02	12	1996	9.685	0.44383513	-9999	0	-9999	
03	12	1996	1.424	0.44383513	3.32	0	-9999	
04	12	1996	0.003	0.44383513	-9999	0	-9999	
05	12	1996	0.062	0.44383513	-9999	0	-9999	
06	12	1996	0.081	0.44383513	-9999	0	-9999	
07	12	1996	0.063	0.44383513	-9999	0	-9999	
08	12	1996	0.164	0.44383513	-9999	0	-9999	
09	12	1996	0.272	0.44383513	-9999	0	-9999	
10	12	1996	0.018	0.44383513	-9999	0	-9999	
11	12	1996	0.021	0.44383513	-9999	0	-9999	
12	12	1996	0.28	0.44383513	3.95	0	-9999	
13	12	1996	0.03	0.44383513	-9999	0	-9999	
14	12	1996	0.002	0.44383513	-9999	0	-9999	
15	12	1996	0.01	0.44383513	-9999	0	-9999	
16	12	1996	0.087	0.44383513	3.8	0	-9999	
17	12	1996	2.018	0.44383513	-9999	0	-9999	
18	12	1996	9.252	0.44383513	-9999	0	-9999	
19	12	1996	22.934	0.44383513	-9999	0	-9999	
20	12	1996	0.051	0.44383513	-9999	0	-9999	
21	12	1996	0	0.44383513	-9999	0	-9999	
22	12	1996	0.034	0.44383513	-9999	0	-9999	
23	12	1996	0.023	0.44383513	5.31	0	-9999	
24	12	1996	0.017	0.44383513	-9999	0	-9999	
25	12	1996	0.017	0.44383513	-9999	0	-9999	
26	12	1996	1.27	0.44383513	-9999	0	-9999	
27	12	1996	1.572	0.44383513	-9999	0	-9999	
28	12	1996	0.002	0.44383513	-9999	0	-9999	
29	12	1996	0.345	0.44383513	-9999	0	-9999	
30	12	1996	4.201	0.44383513	6.42	0	-9999	
31	12	1996	2.301	0.44383513	-9999	0	-9999	
01	01	1997	1.579	0.197260058	-9999	0	-9999	
02	01	1997	1.808	0.197260058	-9999	0	-9999	
03	01	1997	0.044	0.197260058	-9999	0	-9999	
04	01	1997	0.004	0.197260058	-9999	0	-9999	
05	01	1997	0.276	0.197260058	-9999	0	-9999	
06	01	1997	0.032	0.197260058	-9999	0	-9999	
07	01	1997	0	0.197260058	6.51	0	-9999	
08	01	1997	0.004	0.197260058	-9999	0	-9999	
09	01	1997	0.008	0.197260058	-9999	0	-9999	
10	01	1997	0.005	0.197260058	-9999	0	-9999	
11	01	1997	0.013	0.197260058	-9999	0	-9999	
12	01	1997	0.005	0.197260058	-9999	0	-9999	
13	01	1997	0.007	0.197260058	6.41	0	-9999	
14	01	1997	0.001	0.197260058	-9999	0	-9999	
15	01	1997	0.003	0.197260058	-9999	0	-9999	
16	01	1997	0.011	0.197260058	-9999	0	-9999	
17	01	1997	0.099	0.197260058	-9999	0	-9999	
18	01	1997	0.049	0.197260058	-9999	0	-9999	
19	01	1997	0.783	0.197260058	-9999	0	-9999	
20	01	1997	0.128	0.197260058	-9999	0	-9999	
21	01	1997	3.382	0.197260058	-9999	0	-9999	
22	01	1997	1.827	0.197260058	-9999	0	-9999	
23	01	1997	0.953	0.197260058	-9999	0	-9999	
24	01	1997	0.013	0.197260058	-9999	0	-9999	
25	01	1997	0.001	0.197260058	-9999	0	-9999	
26	01	1997	0.007	0.197260058	-9999	0	-9999	
27	01	1997	0.346	0.197260058	6.52	0	-9999	
28	01	1997	0.109	0.197260058	-9999	0	-9999	
29	01	1997	0.029	0.197260058	-9999	0	-9999	
30	01	1997	0.015	0.197260058	-9999	0	-9999	
31	01	1997	0.01	0.197260058	-9999	0	-9999	
01	02	1997	0.873	1.002738627	-9999	0	-9999	
02	02	1997	0.121	1.002738627	-9999	0	-9999	
03	02	1997	0.652	1.002738627	-9999	0	-9999	
04	02	1997	0.182	1.002738627	6.63	0	-9999	
05	02	1997	0.002	1.002738627	-9999	0	-9999	
06	02	1997	1.911	1.002738627	-9999	0	-9999	
07	02	1997	0.26	1.002738627	-9999	0	-9999	
08	02	1997	0.025	1.002738627	-9999	0	-9999	
09	02	1997	0.681	1.002738627	-9999	0	-9999	
10	02	1997	1.655	1.002738627	6.68	0	-9999	
11	02	1997	4.103	1.002738627	-9999	0	-9999	
12	02	1997	1.215	1.002738627	-9999	0	-9999	
13	02	1997	0.054	1.002738627	-9999	0	-9999	
14	02	1997	0.001	1.002738627	-9999	0	-9999	
15	02	1997	0.001	1.002738627	-9999	0	-9999	
16	02	1997	3.07	1.002738627	-9999	0	-9999	
17	02	1997	1.699	1.002738627	-9999	0	-9999	
18	02	1997	0.756	1.002738627	-9999	0	-9999	
19	02	1997	2.924	1.002738627	6.54	0	-9999	
20	02	1997	0.122	1.002738627	-9999	0	-9999	
21	02	1997	0	1.002738627	-9999	0	-9999	
22	02	1997	0	1.002738627	-9999	0	-9999	
23	02	1997	3.56	1.002738627	-9999	0	-9999	
24	02	1997	5.376	1.002738627	-9999	0	-9999	
25	02	1997	0.453	1.002738627	-9999	0	-9999	
26	02	1997	1.762	1.002738627	-9999	0	-9999	
27	02	1997	0.547	1.002738627	6.35	0	-9999	
28	02	1997	0.053	1.002738627	-9999	0	-9999	
01	03	1997	2.793	1.495888772	-9999	0	-9999	
02	03	1997	0.737	1.495888772	-9999	0	-9999	
03	03	1997	1.06	1.495888772	-9999	0	-9999	
04	03	1997	0.572	1.495888772	6.28	0	-9999	
05	03	1997	0.466	1.495888772	-9999	0	-9999	
06	03	1997	0.008	1.495888772	-9999	0	-9999	
07	03	1997	0	1.495888772	-9999	0	-9999	
08	03	1997	0	1.495888772	-9999	0	-9999	
09	03	1997	0.013	1.495888772	-9999	0	-9999	
10	03	1997	0.001	1.495888772	-9999	0	-9999	
11	03	1997	0	1.495888772	-9999	0	-9999	
12	03	1997	0.001	1.495888772	-9999	0	-9999	
13	03	1997	0.931	1.495888772	6.05	0	-9999	
14	03	1997	0.368	1.495888772	-9999	0	-9999	
15	03	1997	0.177	1.495888772	-9999	0	-9999	
16	03	1997	0	1.495888772	-9999	0	-9999	
17	03	1997	0	1.495888772	-9999	0	-9999	
18	03	1997	2.159	1.495888772	-9999	0	-9999	
19	03	1997	0.033	1.495888772	-9999	0	-9999	
20	03	1997	0.241	1.495888772	-9999	0	-9999	
21	03	1997	0.004	1.495888772	6.01	0	-9999	
22	03	1997	0.791	1.495888772	-9999	0	-9999	
23	03	1997	0.772	1.495888772	-9999	0	-9999	
24	03	1997	1.008	1.495888772	5.95	0	-9999	
25	03	1997	0.12	1.495888772	-9999	0	-9999	
26	03	1997	0.071	1.495888772	-9999	0	-9999	
27	03	1997	0.005	1.495888772	-9999	0	-9999	
28	03	1997	0	1.495888772	-9999	0	-9999	
29	03	1997	0	1.495888772	-9999	0	-9999	
30	03	1997	0	1.495888772	-9999	0	-9999	
31	03	1997	0.006	1.495888772	-9999	0	-9999	
01	04	1997	0	2.084381277	-9999	0	-9999	
02	04	1997	0.006	2.084381277	-9999	0	-9999	
03	04	1997	0.024	2.084381277	5.64	0	-9999	
04	04	1997	0.008	2.084381277	-9999	0	-9999	
05	04	1997	0.015	2.084381277	-9999	0	-9999	
06	04	1997	0.002	2.084381277	-9999	0	-9999	
07	04	1997	0	2.084381277	5.66	0	-9999	
08	04	1997	0	2.084381277	-9999	0	-9999	
09	04	1997	0	2.084381277	-9999	0	-9999	
10	04	1997	0	2.084381277	-9999	0	-9999	
11	04	1997	0	2.084381277	-9999	0	-9999	
12	04	1997	0	2.084381277	-9999	0	-9999	
13	04	1997	0	2.084381277	-9999	0	-9999	
14	04	1997	0	2.084381277	5.27	0	-9999	
15	04	1997	0	2.084381277	-9999	0	-9999	
16	04	1997	0	2.084381277	-9999	0	-9999	
17	04	1997	0	2.084381277	-9999	0	-9999	
18	04	1997	0.12	2.084381277	-9999	0	-9999	
19	04	1997	0.012	2.084381277	-9999	0	-9999	
20	04	1997	0	2.084381277	-9999	0	-9999	
21	04	1997	2.623	2.084381277	4.9	0	-9999	
22	04	1997	0.004	2.084381277	-9999	0	-9999	
23	04	1997	0.004	2.084381277	-9999	0	-9999	
24	04	1997	5.001	2.084381277	-9999	0	-9999	
25	04	1997	7.961	2.084381277	-9999	0	-9999	
26	04	1997	2.773	2.084381277	-9999	0	-9999	
27	04	1997	0.249	2.084381277	-9999	0	-9999	
28	04	1997	3.266	2.084381277	4.82	0	-9999	
29	04	1997	0.001	2.084381277	-9999	0	-9999	
30	04	1997	0	2.084381277	-9999	0	-9999	
01	05	1997	0	3.090407572	-9999	0	-9999	
02	05	1997	0	3.090407572	-9999	0	-9999	
03	05	1997	3.602	3.090407572	-9999	0	-9999	
04	05	1997	0.111	3.090407572	-9999	0	-9999	
05	05	1997	13.584	3.090407572	-9999	0	-9999	
06	05	1997	0.041	3.090407572	4.46	0	-9999	
07	05	1997	4.059	3.090407572	-9999	0	-9999	
08	05	1997	1.722	3.090407572	-9999	0	-9999	
09	05	1997	0.13	3.090407572	-9999	0	-9999	
10	05	1997	7.956	3.090407572	-9999	0	-9999	
11	05	1997	0.898	3.090407572	-9999	0	-9999	
12	05	1997	1.423	3.090407572	-9999	0	-9999	
13	05	1997	0.265	3.090407572	-9999	0	-9999	
14	05	1997	0.001	3.090407572	-9999	0	-9999	
15	05	1997	0.007	3.090407572	4.44	0	-9999	
16	05	1997	0.541	3.090407572	-9999	0	-9999	
17	05	1997	0.082	3.090407572	-9999	0	-9999	
18	05	1997	0.009	3.090407572	-9999	0	-9999	
19	05	1997	4.27	3.090407572	-9999	0	-9999	
20	05	1997	0.097	3.090407572	4.47	0	-9999	
21	05	1997	0.009	3.090407572	-9999	0	-9999	
22	05	1997	0	3.090407572	-9999	0	-9999	
23	05	1997	0	3.090407572	-9999	0	-9999	
24	05	1997	0	3.090407572	-9999	0	-9999	
25	05	1997	0	3.090407572	-9999	0	-9999	
26	05	1997	0.027	3.090407572	-9999	0	-9999	
27	05	1997	0	3.090407572	4.14	0	-9999	
28	05	1997	0	3.090407572	-9999	0	-9999	
29	05	1997	0	3.090407572	-9999	0	-9999	
30	05	1997	0	3.090407572	-9999	0	-9999	
31	05	1997	0	3.090407572	-9999	0	-9999	
01	06	1997	0	2.728764133	-9999	0	-9999	
02	06	1997	0	2.728764133	-9999	0	-9999	
03	06	1997	0	2.728764133	-9999	0	-9999	
04	06	1997	0	2.728764133	-9999	0	-9999	
05	06	1997	1.639	2.728764133	3.96	0	-9999	
06	06	1997	10.098	2.728764133	-9999	0	-9999	
07	06	1997	1.411	2.728764133	-9999	0	-9999	
08	06	1997	1.548	2.728764133	-9999	0	-9999	
09	06	1997	0.039	2.728764133	-9999	0	-9999	
10	06	1997	1.703	2.728764133	-9999	0	-9999	
11	06	1997	30.654	2.728764133	-9999	0	-9999	
12	06	1997	0.294	2.728764133	-9999	0	-9999	
